F_tjek_id,T_tjek_id,F_dkvejeid,T_dkvejeid,F_edge_dir,T_edge_dir
4051859,1068291,204914,204913,ft,ft
4051859,1067777,204914,204973,ft,ft
1067777,4051859,204973,204914,tf,tf
1134404,1134432,100719,100722,ft,tf
1134432,1134688,100722,100839,ft,ft
1134432,1134689,100722,100723,ft,ft
1134432,1134404,100722,100719,ft,tf
1134689,1134432,100723,100722,tf,tf
1134688,1134432,100839,100722,tf,tf
1067209,1067209,204226,204226,ft,tf
1067287,4143185,204964,204949,ft,ft
1067286,4143185,204968,204949,tf,ft
4051780,1060388,190039,190040,tf,tf
1060388,1060448,190040,190041,ft,tf
1060388,1057839,190040,190056,ft,ft
1060388,4051780,190040,190039,ft,ft
1060448,1060388,190041,190040,ft,tf
1057839,1060388,190056,190040,tf,tf
1082298,1083843,192159,192191,tf,ft
1082256,1083843,192160,192191,ft,ft
1083843,1082298,192191,192159,tf,ft
1083843,1082256,192191,192160,tf,tf
1083254,4030326,187756,187758,ft,tf
1067284,4143180,203516,203518,tf,ft
1067284,4143172,203516,203517,tf,ft
1057652,1057651,200470,200487,ft,ft
1059773,1059773,176231,176231,ft,tf
1057652,1057151,200470,200469,tf,tf
1056701,1056312,200732,200745,ft,tf
1056766,1056766,200657,200657,ft,tf
1056766,1056336,200657,200683,ft,ft
1057258,1057258,200658,200658,ft,tf
1057258,1056336,200658,200683,ft,ft
1056336,1057258,200683,200658,tf,tf
1056336,1056766,200683,200657,tf,tf
1057434,4079372,201044,201045,tf,tf
4079372,1057454,201045,201048,ft,tf
4079372,1057434,201045,201044,ft,ft
1057454,4079372,201048,201045,ft,tf
1059819,1059819,176212,176212,ft,tf
1057039,1057039,200564,200564,ft,tf
1059773,1059773,176231,176231,tf,ft
1067802,4052149,206950,206983,tf,ft
4052149,1067813,206983,207263,tf,tf
4052149,1067802,206983,206950,tf,ft
1067813,4052149,207263,206983,ft,ft
1083107,1082716,185673,185672,tf,ft
1056208,1056233,200687,200688,ft,ft
1056233,1056208,200688,200687,tf,tf
1056233,1056840,200688,202232,tf,ft
1056840,1056233,202232,200688,tf,ft
1057098,1057099,200689,200690,tf,ft
1040653,4052188,206971,206974,ft,ft
1040653,4099104,206971,206980,ft,tf
4052188,1040653,206974,206971,tf,tf
4099104,1040653,206980,206971,ft,tf
4026676,4051474,176032,176030,tf,ft
1084651,1082345,192371,192372,ft,ft
1082345,1084650,192372,192436,tf,tf
1082345,1084651,192372,192371,tf,tf
1084650,1082345,192436,192372,ft,ft
1057138,1057138,202209,202209,ft,tf
1083285,1083284,185666,186369,ft,tf
1082675,1083284,185667,186369,tf,tf
1083284,1083285,186369,185666,ft,tf
1083284,1082675,186369,185667,ft,ft
1083748,1084651,192370,192371,tf,ft
1083748,1082347,192370,192380,tf,ft
1084651,1083748,192371,192370,tf,ft
1082347,1083748,192380,192370,tf,ft
1082347,1083746,192380,192449,ft,ft
1082347,1082349,192380,192379,ft,tf
1083746,1082347,192449,192380,tf,tf
4024049,4024049,202078,202078,tf,ft
4024049,1056846,202078,202206,tf,ft
4048695,4048695,202079,202079,ft,tf
4048695,1056846,202079,202206,ft,ft
1056846,4048695,202206,202079,tf,tf
1082369,1083753,192383,192392,ft,ft
1083697,1083753,192384,192392,tf,ft
1083753,1083697,192392,192384,tf,ft
1083753,1082369,192392,192383,tf,tf
1082390,1083717,192342,192346,tf,tf
4002087,1083717,192343,192346,tf,tf
1067213,1067213,207203,207203,tf,ft
1082476,1082476,186289,186289,tf,ft
1082476,1083541,186289,186327,tf,ft
1082484,1082484,186312,186312,ft,tf
1082484,1083541,186312,186327,ft,ft
1067213,1067213,207203,207203,ft,tf
4074961,4074951,202415,202420,ft,ft
4074951,4074961,202420,202415,tf,tf
307260,307259,556968,556969,tf,tf
307259,307260,556969,556968,ft,ft
307259,307942,556969,556971,ft,tf
307942,307259,556971,556969,ft,tf
1080396,1080539,191261,191266,ft,tf
1080556,1080539,191263,191266,ft,tf
1080539,1080539,191266,191266,ft,tf
1080539,1080396,191266,191261,ft,tf
1080539,1080556,191266,191263,ft,tf
1083698,1082386,192347,192360,ft,ft
1083698,1083694,192347,192361,ft,tf
1082386,1083698,192360,192347,tf,tf
1083694,1083698,192361,192347,ft,tf
4145710,4145711,192452,192362,tf,tf
1083055,1082378,192359,192348,tf,ft
4145711,1082378,192362,192348,tf,ft
1083825,1083806,191568,191565,tf,ft
1083754,1083705,192393,192417,ft,tf
1083704,1083705,192394,192417,tf,tf
1083705,1083754,192417,192393,ft,tf
1083705,1083704,192417,192394,ft,ft
1068519,4018209,171407,171513,tf,tf
4018209,1068808,171513,177100,ft,tf
4018209,1068519,171513,171407,ft,ft
1068808,4018209,177100,171513,ft,tf
1083744,4002041,192390,192420,tf,tf
1083744,4002040,192390,192419,tf,ft
4002049,1083549,186331,186341,tf,ft
1082326,1083549,186339,186341,ft,ft
1083549,1082326,186341,186339,tf,tf
1083549,4002049,186341,186331,tf,ft
1056694,1056856,202236,202066,ft,tf
1066679,1066679,172885,172885,ft,tf
1066679,1065933,172885,173022,ft,ft
1065931,1065931,173025,173025,tf,ft
1082545,1083044,192418,192425,tf,tf
4022995,4022980,202067,202069,ft,ft
4022995,4022996,202067,202068,ft,ft
4022996,4022995,202068,202067,tf,tf
4022980,4022995,202069,202067,tf,tf
1056652,4050062,170427,170428,tf,tf
4050062,1056652,170428,170427,ft,ft
4050062,1057684,170428,170437,ft,tf
1057684,4050062,170437,170428,ft,tf
1082377,1082378,192350,192348,ft,tf
1056698,1056216,202010,202077,ft,tf
1067234,1067836,207088,207090,ft,ft
1067836,1067836,207090,207090,tf,ft
1067838,1067838,207277,207277,ft,tf
1067838,1067234,207277,207088,ft,tf
1057113,1057113,202259,202259,ft,tf
1056220,1057118,202428,202430,ft,ft
1056220,4023578,202428,202432,ft,tf
1057118,1056220,202430,202428,tf,tf
4023578,1056220,202432,202428,ft,tf
4015314,4015314,188488,188488,ft,tf
4027620,4027620,188493,188493,tf,ft
1082479,1083551,186324,186343,ft,tf
1083552,1083551,186329,186343,tf,tf
1083551,1082479,186343,186324,ft,tf
1083551,1083552,186343,186329,ft,ft
1083551,1082477,186343,186378,ft,ft
1082477,1083551,186378,186343,tf,tf
1068104,1067411,202654,221541,ft,ft
1056489,1056870,202394,202392,tf,ft
1056489,4074961,202394,202415,tf,ft
4015341,1059388,172875,173034,tf,tf
1059388,4015341,173034,172875,ft,ft
1059388,1059569,173034,221423,ft,ft
1059569,1059388,221423,173034,tf,tf
4164781,4164782,208412,208413,ft,ft
4030282,1084728,192453,192625,ft,tf
4030282,1083672,192453,192454,ft,ft
1083672,4030282,192454,192453,tf,tf
1084728,4030282,192625,192453,ft,tf
1057274,1056345,202013,202031,tf,ft
1056345,1057274,202031,202013,tf,ft
1056345,4164782,202031,208413,tf,tf
4164782,1056345,208413,202031,ft,ft
1083542,1083590,186842,186839,tf,ft
1084140,1083063,192773,193107,tf,ft
4081649,1083063,192774,193107,ft,ft
1083063,1084140,193107,192773,tf,ft
1083063,4081649,193107,192774,tf,tf
1058099,4015346,188503,188526,tf,tf
1058099,4015292,188503,188504,tf,tf
4015292,1058099,188504,188503,ft,ft
4015292,4015346,188504,188526,ft,tf
4015292,1059569,188504,221423,ft,tf
4015346,1059569,188526,221423,ft,tf
4015346,4015292,188526,188504,ft,tf
4015346,1058099,188526,188503,ft,ft
1059569,4015292,221423,188504,ft,tf
1059569,4015346,221423,188526,ft,tf
4025308,4025308,178203,178203,ft,tf
4098625,4025308,178212,178203,ft,tf
1047474,4025308,178214,178203,tf,tf
4049055,4049055,188477,188477,ft,tf
4015314,4015314,188488,188488,tf,ft
1083799,1082190,193156,193157,tf,tf
1082190,1083799,193157,193156,ft,ft
1082190,1082192,193157,193158,ft,ft
1082192,1082190,193158,193157,tf,tf
1083734,1083676,192554,192551,ft,tf
4049055,4049055,188477,188477,tf,ft
1066948,1066960,202660,202661,tf,tf
4001914,4141500,207055,207057,tf,ft
4141500,4001914,207057,207055,tf,ft
4141500,1068269,207057,207064,tf,tf
1068269,4141500,207064,207057,ft,ft
4036131,4141487,207047,207050,ft,ft
4141487,4036132,207050,207093,tf,ft
4141487,4036131,207050,207047,tf,tf
4036132,4141487,207093,207050,tf,ft
4098594,4098594,202309,202309,tf,ft
4098594,1057142,202309,202310,tf,ft
1057142,1057145,202310,202321,tf,tf
1057145,1057145,202321,202321,ft,tf
1082685,1083230,186722,186730,ft,ft
1083230,1082689,186730,186733,tf,ft
1083230,1082685,186730,186722,tf,tf
1082689,1083230,186733,186730,tf,ft
1066958,1066958,202665,202665,tf,ft
4015703,1083583,186737,186765,tf,tf
4015686,1083583,186745,186765,tf,tf
1083583,4015703,186765,186737,ft,ft
1083583,4015686,186765,186745,ft,ft
1066958,1066958,202665,202665,ft,tf
4023996,1056958,202092,202115,ft,ft
4023996,1056956,202092,202089,ft,tf
1056958,4023996,202115,202092,tf,tf
4036078,1067492,207038,207041,tf,ft
1067492,4036078,207041,207038,tf,ft
1067492,4036012,207041,207106,tf,tf
4036012,1067492,207106,207041,ft,ft
333827,333836,579257,579293,tf,ft
336444,333836,579258,579293,ft,ft
333836,336444,579293,579258,tf,tf
333836,333827,579293,579257,tf,ft
4015749,4015748,192555,192601,ft,ft
1082200,1083954,192031,192090,tf,ft
1083954,1083953,192090,192083,tf,tf
1083954,1082200,192090,192031,tf,ft
1056702,1056702,202323,202323,ft,tf
1056702,1056548,202323,202375,ft,ft
4036086,4036086,202337,202337,tf,ft
4036086,1056548,202337,202375,tf,ft
1056548,4036086,202375,202337,tf,ft
1056548,1056702,202375,202323,tf,tf
1066777,1068272,207014,221568,ft,ft
4036039,4036039,202376,202376,ft,tf
4036039,1056986,202376,221388,ft,ft
1056988,1056986,202378,221388,tf,ft
1056986,1056988,221388,202378,tf,ft
1056986,4036039,221388,202376,tf,tf
4159105,4159106,88080,88083,tf,tf
4159106,4159105,88083,88080,ft,ft
4157510,4159105,86364,88080,tf,tf
1066816,1067587,210107,210110,ft,tf
1066816,1066817,210107,210108,ft,ft
1066817,1066816,210108,210107,tf,tf
1067587,1066816,210110,210107,ft,tf
4036049,4036921,202180,222165,tf,tf
4036049,4036056,202180,202200,tf,tf
4036049,4036076,202180,202199,tf,ft
4036076,4036049,202199,202180,tf,ft
4036056,4036049,202200,202180,ft,ft
4036921,4036049,222165,202180,ft,ft
1068477,1069009,168001,168003,ft,tf
1069008,1069009,168002,168003,ft,tf
1069009,1069008,168003,168002,ft,tf
1069009,1068477,168003,168001,ft,tf
4036056,1056129,202200,221372,tf,ft
1056129,4036056,221372,202200,tf,ft
1084656,1084655,186563,186566,ft,ft
1084655,1084656,186566,186563,tf,tf
1057522,1057523,202167,221397,tf,tf
1057522,1057520,202167,221395,tf,tf
1057523,1057522,221397,202167,ft,ft
4017557,4017557,165726,165726,tf,ft
1067710,1066975,86302,221531,tf,ft
4013792,1068959,170956,170959,ft,ft
1068959,4013792,170959,170956,tf,tf
1056630,1056630,209072,209072,tf,ft
1056630,1057553,209072,221401,tf,tf
1057553,1057555,221401,221403,ft,tf
1057555,1057555,221403,221403,ft,tf
4036498,1056960,209031,221387,ft,tf
4036499,1056960,209032,221387,tf,tf
1056960,4036498,221387,209031,ft,tf
1056960,4036499,221387,209032,ft,ft
4157851,4157852,192095,192096,ft,ft
4157852,4157851,192096,192095,tf,tf
1056631,1057556,208869,208891,ft,ft
1056535,1057556,208872,208891,tf,ft
1057556,1056631,208891,208869,tf,tf
1057556,1056535,208891,208872,tf,ft
1057556,1057543,208891,221400,tf,tf
1057543,1057556,221400,208891,ft,ft
1056940,1056119,209131,221370,ft,tf
4036435,1056119,209132,221370,tf,tf
1056119,1056940,221370,209131,ft,tf
1056119,4036435,221370,209132,ft,ft
1082460,1083573,186552,186686,ft,tf
1083572,1083573,186553,186686,tf,tf
1083573,1083572,186686,186553,ft,ft
1083573,1082460,186686,186552,ft,tf
1082455,1083574,186546,186688,ft,tf
1082460,1083574,186552,186688,tf,tf
1083574,1082460,186688,186552,ft,ft
1083574,1082455,186688,186546,ft,tf
1067548,1067548,210249,210249,tf,ft
1151490,1151141,62309,62329,ft,ft
1151608,1151141,62312,62329,ft,ft
1151141,1151489,62329,62498,tf,ft
1151141,1151490,62329,62309,tf,tf
1151141,1151608,62329,62312,tf,tf
1151489,1151141,62498,62329,tf,ft
1056518,1057512,208865,208866,tf,ft
1057512,1057512,208866,208866,tf,ft
1056658,1056658,221378,221378,ft,tf
1056658,1056518,221378,208865,ft,ft
1151490,1151128,62309,62326,tf,tf
1151490,1151519,62309,62310,tf,tf
1151490,1151084,62309,62314,tf,tf
1151519,1151490,62310,62309,ft,ft
1151084,1151490,62314,62309,ft,ft
1151128,1151490,62326,62309,ft,ft
1084698,1084700,192046,192048,ft,ft
4055200,1068987,171440,171445,ft,ft
1068987,4055200,171445,171440,tf,tf
1056924,1056912,209021,209142,ft,tf
1057505,1057507,208864,208915,tf,ft
1056633,1056633,208870,208870,ft,tf
1056633,1057505,208870,208864,ft,ft
1057507,1057507,208915,208915,tf,ft
1082812,1084271,186541,186661,tf,ft
1084267,1084271,186556,186661,ft,ft
1084271,1082812,186661,186541,tf,ft
1084271,1084267,186661,186556,tf,tf
1056666,1056666,208871,208871,ft,tf
1056532,1056666,208910,208871,ft,tf
1057538,1057538,209249,209249,tf,ft
1057538,1056532,209249,208910,tf,tf
1067548,1067548,210249,210249,ft,tf
1056515,1057506,208858,208859,tf,ft
1057506,1057505,208859,208864,tf,tf
1057506,1057508,208859,208863,tf,tf
1057506,1056515,208859,208858,tf,ft
1057508,1057506,208863,208859,ft,ft
1057505,1057506,208864,208859,ft,ft
1066796,1066794,210310,210331,ft,ft
1066794,1066796,210331,210310,tf,tf
1068724,1069004,171510,171507,tf,tf
1047397,1047388,170782,171372,tf,tf
1047388,1047397,171372,170782,ft,ft
4145548,4000904,186144,186145,ft,ft
4000904,4145547,186145,186147,tf,ft
4000904,4145548,186145,186144,tf,tf
4145547,4000904,186147,186145,tf,ft
1068979,1068689,170855,170857,ft,tf
1068689,1068979,170857,170855,ft,tf
1068689,1068700,170857,171436,ft,tf
1068689,1068483,170857,171438,ft,ft
1068483,1068689,171438,170857,tf,tf
4074941,4074942,170820,171074,ft,ft
4074942,4074941,171074,170820,tf,tf
4013752,4013752,209207,209207,tf,ft
4013752,1056882,209207,209214,tf,ft
1056882,1057538,209214,209249,tf,tf
1057538,1057538,209249,209249,ft,tf
1068220,1067504,210237,210242,ft,tf
1067504,1068220,210242,210237,ft,tf
1058094,1059920,186133,186137,ft,ft
4015187,1059920,186134,186137,tf,ft
1059920,4015187,186137,186134,tf,ft
1059920,1058094,186137,186133,tf,tf
1068906,4013242,171208,171118,tf,tf
4018022,1068721,168016,168034,ft,tf
1068721,4018022,168034,168016,ft,tf
1047440,1047176,170510,170522,ft,tf
1047176,1047440,170522,170510,ft,tf
1047176,1046462,170522,171335,ft,ft
1046462,1047176,171335,170522,tf,tf
1068901,1068901,171109,171109,tf,ft
1046748,4013612,171321,171340,tf,ft
1047391,4013612,171322,171340,tf,ft
1047433,4013612,171323,171340,ft,ft
1067067,1067584,210098,210101,ft,ft
1067584,1066814,210101,210104,tf,ft
1067584,1067067,210101,210098,tf,tf
1066814,1067584,210104,210101,tf,ft
1046512,1046512,170601,170601,tf,ft
1057695,1057695,170604,170604,ft,tf
1057695,4001632,170604,170606,ft,tf
4001632,1046512,170606,170601,ft,ft
4036582,1067466,210358,210371,ft,tf
4036360,1067466,210359,210371,tf,tf
1067466,4036582,210371,210358,ft,tf
1067466,4036360,210371,210359,ft,ft
4055206,1068977,170812,171415,ft,ft
1068977,4055206,171415,170812,tf,tf
1066785,1067579,210217,210223,ft,ft
4036621,1067457,210034,210045,tf,tf
1067457,4036585,210045,210354,ft,tf
1067457,4036621,210045,210034,ft,ft
4036585,1067457,210354,210045,ft,tf
4152631,4152631,208884,208884,ft,tf
4152631,4152630,208884,209056,ft,ft
4152630,4152632,209056,209057,tf,tf
4152631,4152631,208884,208884,tf,ft
4152631,4152634,208884,208885,tf,ft
4152634,4152633,208885,208886,tf,tf
1068908,1068908,171412,171412,tf,ft
305646,305659,557633,557634,tf,tf
305659,305675,557634,557635,ft,ft
305659,305646,557634,557633,ft,ft
305659,305871,557634,557657,ft,tf
305675,305659,557635,557634,tf,tf
305871,305659,557657,557634,ft,tf
334231,336269,577908,578128,ft,tf
336269,336269,578128,578128,ft,tf
336878,336269,579375,578128,tf,tf
1056503,1056503,170612,170612,tf,ft
1056503,4001763,170612,222021,tf,ft
4013741,4013741,170624,170624,ft,tf
4013741,4001763,170624,222021,ft,ft
4001763,1056503,222021,170612,tf,ft
4001763,4013741,222021,170624,tf,tf
1067514,1067514,210124,210124,tf,ft
1068908,1068908,171412,171412,ft,tf
1057006,4109445,209111,210483,tf,ft
1056752,1056752,210479,210479,ft,tf
1056752,1057006,210479,209111,ft,ft
4109445,4109445,210483,210483,tf,ft
4109445,4048703,210483,209073,tf,ft
1067514,1067514,210124,210124,ft,tf
4036627,1067470,210026,210027,ft,tf
1067470,4036543,210027,210082,ft,ft
1067470,4036627,210027,210026,ft,tf
4036543,1067470,210082,210027,tf,tf
1084428,1084420,192508,192511,tf,tf
1084428,1084672,192508,221730,tf,ft
1084420,1084428,192511,192508,ft,ft
1084672,1084428,221730,192508,tf,ft
4036625,4036543,209895,210082,tf,tf
4036619,4036543,209897,210082,ft,tf
4036543,4036619,210082,209897,ft,tf
4036543,4036625,210082,209895,ft,ft
1066681,1066642,168019,171520,tf,tf
1066634,1066634,168273,168273,tf,ft
1084444,4015723,192482,192510,tf,tf
1084443,4015723,192483,192510,ft,tf
4015723,1084443,192510,192483,ft,tf
4015723,1084444,192510,192482,ft,ft
1084421,1084264,192481,192491,tf,tf
1084421,1082915,192481,192484,tf,ft
1082915,1084421,192484,192481,tf,ft
1084264,1084421,192491,192481,ft,ft
4015657,4015676,186776,186777,ft,ft
4015676,4015771,186777,186781,tf,ft
4015676,4015657,186777,186776,tf,tf
4015676,4015770,186777,186794,tf,tf
4015771,4015676,186781,186777,tf,ft
4015770,4015676,186794,186777,ft,ft
1047781,1047794,86342,86350,ft,ft
1048188,1047794,86348,86350,tf,ft
1067012,1068285,209804,209819,tf,tf
1067481,1068285,209806,209819,ft,tf
1068285,1067481,209819,209806,ft,tf
1068285,1067012,209819,209804,ft,ft
307953,308063,556227,556257,ft,tf
307953,307232,556227,556286,ft,tf
307953,306484,556227,556261,ft,ft
308063,307232,556257,556286,ft,tf
308063,307953,556257,556227,ft,tf
306484,307953,556261,556227,tf,tf
306484,307232,556261,556286,tf,tf
307232,306484,556286,556261,ft,ft
307232,307953,556286,556227,ft,tf
307232,308063,556286,556257,ft,tf
1067012,1067483,209804,209808,ft,tf
4036550,1067519,209862,209863,tf,tf
1067519,4050241,209863,209869,ft,tf
1067519,4036550,209863,209862,ft,ft
4050241,1067519,209869,209863,ft,tf
4055283,1047753,86282,86290,tf,tf
1047753,4055283,86290,86282,ft,ft
1066848,1067076,209864,209866,tf,tf
1066849,1067076,209865,209866,tf,tf
1066849,1066848,209865,209864,tf,ft
1067076,1066848,209866,209864,ft,ft
1067076,1066849,209866,209865,ft,ft
305566,305566,558075,558075,ft,tf
1066590,1066644,165954,165934,ft,ft
1072429,1072435,172956,172954,tf,tf
1067077,1067028,209998,209999,ft,ft
1067028,1067077,209999,209998,tf,tf
1132629,1132640,58781,58786,ft,tf
1132640,1132642,58786,58787,ft,ft
1132640,1132629,58786,58781,ft,tf
1132642,1132640,58787,58786,tf,tf
1048290,1048151,87977,87978,ft,ft
1048151,1048290,87978,87977,tf,tf
1047738,1047738,87962,87962,tf,ft
1047738,1047738,87962,87962,ft,tf
1048069,1048069,88060,88060,ft,tf
1066298,1066298,165861,165861,ft,tf
1066172,1066298,165862,165861,ft,tf
1066297,1066298,168430,165861,tf,tf
1048069,1048069,88060,88060,tf,ft
4040948,4040902,87515,87517,ft,ft
4040948,4040985,87515,87950,ft,tf
4040902,4040948,87517,87515,tf,tf
4040985,4040948,87950,87515,ft,tf
1047571,1047901,87526,87514,tf,ft
1074550,1074550,169904,169904,tf,ft
4027377,4027377,88048,88048,ft,tf
4027377,4027347,88048,88041,ft,tf
1048155,4055284,87677,87680,ft,ft
4055284,1048155,87680,87677,tf,tf
4027375,4027375,88049,88049,ft,tf
4027375,4027365,88049,88030,ft,ft
4027376,4027376,88034,88034,ft,tf
4027376,1047993,88034,88033,ft,tf
1048172,1047904,88118,88163,ft,ft
1048172,1047867,88118,88162,ft,ft
1047867,1048172,88162,88118,tf,tf
1047904,1048172,88163,88118,tf,tf
1048146,4040986,87498,87511,tf,ft
1047752,4040986,87499,87511,tf,ft
1047953,4040986,87500,87511,ft,ft
4040986,1047953,87511,87500,tf,tf
4040986,1048146,87511,87498,tf,ft
4040986,1047752,87511,87499,tf,ft
1074550,1074550,169904,169904,ft,tf
1047948,1048155,87676,87677,ft,ft
4145775,4145775,86196,86196,tf,ft
4145775,4145777,86196,86194,tf,ft
4145773,4145773,86197,86197,ft,tf
4145773,4145775,86197,86196,ft,ft
4145776,4145776,86195,86195,ft,tf
4145776,4145774,86195,86193,ft,tf
4145773,4145773,86197,86197,tf,ft
4145773,4145776,86197,86195,tf,tf
305575,305575,558020,558020,ft,tf
1048220,1047841,87634,88127,tf,ft
1048220,1048219,87634,88146,tf,tf
1047810,1047812,87621,87624,tf,tf
305583,306384,558014,558016,tf,tf
306384,306384,558016,558016,ft,tf
305575,305575,558020,558020,tf,ft
1067639,1066864,209587,209582,tf,ft
306382,306382,558015,558015,ft,tf
306382,305582,558015,558013,ft,tf
306384,306384,558016,558016,tf,ft
1047562,1047576,88149,88161,tf,ft
1047576,1047810,88161,87621,tf,tf
1047576,1047562,88161,88149,tf,ft
4047779,1071931,168765,168767,tf,ft
1071931,1072137,168767,168778,tf,tf
1071931,4047779,168767,168765,tf,ft
1072137,1071931,168778,168767,ft,ft
1067636,1067636,209589,209589,tf,ft
305581,306382,558012,558015,ft,ft
306382,306382,558015,558015,tf,ft
305576,305576,558017,558017,ft,tf
305589,305589,557926,557926,ft,tf
305576,305576,558017,558017,tf,ft
305576,305580,558017,558019,tf,ft
305589,305589,557926,557926,tf,ft
305442,305442,557928,557928,ft,tf
1048211,1047907,88111,88110,tf,tf
4040852,1048035,87633,88172,ft,ft
1066871,1067642,209583,209609,ft,tf
1067642,1066871,209609,209583,ft,tf
1047595,1047593,87553,88173,tf,tf
1048012,1047593,87582,88173,tf,tf
1047593,1048012,88173,87582,ft,ft
1047593,1047595,88173,87553,ft,ft
4040879,4040856,87467,87528,ft,ft
4040879,4040932,87467,87777,ft,ft
4040856,4040932,87528,87777,tf,ft
4040856,4165032,87528,88171,tf,tf
4040856,4040879,87528,87467,tf,tf
4040932,4165032,87777,88171,tf,tf
4040932,4040879,87777,87467,tf,tf
4040932,4040856,87777,87528,tf,ft
4165032,4040856,88171,87528,ft,ft
4165032,4040932,88171,87777,ft,ft
1048034,1047594,87552,87554,ft,ft
1047595,1047594,87553,87554,ft,ft
1047594,1047595,87554,87553,tf,tf
1047594,1048034,87554,87552,tf,tf
1047594,1047870,87554,87555,tf,ft
1047870,1047594,87555,87554,tf,ft
1156299,1156252,95109,95114,ft,ft
1156299,1156304,95109,95162,ft,ft
1156252,1156299,95114,95109,tf,tf
1156304,1156299,95162,95109,tf,tf
4074988,4074992,87469,87529,ft,ft
4074992,4074988,87529,87469,tf,tf
1067043,1067043,209666,209666,tf,ft
4074940,4074944,168624,168625,ft,ft
4074944,4074940,168625,168624,tf,tf
1066887,1066879,209613,209626,ft,tf
1067637,1066863,209576,209585,tf,tf
1066863,1067637,209585,209576,ft,ft
1071772,1071772,169179,169179,tf,ft
1071772,1071772,169179,169179,ft,tf
1067043,1067043,209666,209666,ft,tf
1072133,1071933,168623,168631,ft,ft
1072132,1071933,168630,168631,tf,ft
1071933,1072133,168631,168623,tf,tf
1071933,1072132,168631,168630,tf,ft
1066895,1067055,209633,209634,tf,tf
1071937,1074820,168622,168632,ft,ft
1074820,1071937,168632,168622,tf,tf
1048271,4041002,87443,87449,ft,tf
1048271,4040882,87443,87446,ft,ft
4040882,1048271,87446,87443,tf,tf
4041002,1048271,87449,87443,ft,tf
4074945,4074946,168610,170360,ft,ft
4074946,4074945,170360,168610,tf,tf
1048095,4055286,87802,87805,ft,ft
4055286,1048095,87805,87802,tf,tf
1048096,4055273,87803,87806,tf,tf
4055273,1048096,87806,87803,ft,ft
1047672,1047697,87717,87789,ft,ft
1047697,1047672,87789,87717,tf,tf
1047697,1047698,87789,87940,tf,tf
1047697,1047696,87789,87839,tf,ft
1047696,1047697,87839,87789,tf,ft
1047698,1047697,87940,87789,ft,ft
1047687,4055274,87804,87807,ft,ft
4055274,1047687,87807,87804,tf,tf
224146,223552,404917,404918,ft,tf
223552,223552,404918,404918,ft,tf
224148,224148,404921,404921,ft,tf
306112,305372,557921,558085,ft,ft
305879,305372,557922,558085,tf,ft
306065,305372,558084,558085,tf,ft
305372,306112,558085,557921,tf,tf
305372,305879,558085,557922,tf,ft
305372,306065,558085,558084,tf,ft
1048049,4055271,87816,87817,ft,ft
1072151,1071940,168608,170346,ft,ft
1071940,1072151,170346,168608,tf,tf
1071940,1072154,170346,170347,tf,ft
1072154,1071940,170347,170346,tf,ft
223552,223552,404918,404918,tf,ft
223568,223568,404919,404919,ft,tf
223568,224234,404919,404914,ft,ft
1047677,1047680,87734,87737,ft,ft
1047679,1047680,87736,87737,tf,ft
1047680,1047677,87737,87734,tf,tf
1047680,1048093,87737,87798,tf,ft
1047680,1047679,87737,87736,tf,ft
1048093,1047680,87798,87737,tf,ft
1047679,1047682,87736,87739,ft,ft
1047681,1047682,87738,87739,tf,ft
1047682,1047679,87739,87736,tf,tf
1047682,1048094,87739,87799,tf,ft
1047682,1047681,87739,87738,tf,ft
1048094,1047682,87799,87739,tf,ft
1047681,1047684,87738,87741,ft,ft
1047683,1047684,87740,87741,tf,ft
1047684,1047681,87741,87738,tf,tf
1047684,1047691,87741,87794,tf,ft
1047684,1047683,87741,87740,tf,ft
1047691,1047684,87794,87741,tf,ft
4027248,1066915,209591,209540,ft,tf
1047689,1047652,87793,87732,tf,tf
1047624,1047920,87731,87744,tf,tf
1047624,1047686,87731,87743,tf,tf
1047624,1048049,87731,87816,tf,ft
1047686,1047624,87743,87731,ft,ft
1047920,1047624,87744,87731,ft,ft
1048049,1047624,87816,87731,tf,ft
1071791,1071791,169589,169589,tf,ft
1072385,1072592,187348,187340,tf,tf
4164543,4047435,170375,170377,ft,tf
4164543,4164520,170375,170376,ft,ft
4082696,4082697,187433,187441,tf,tf
4082697,4082696,187441,187433,ft,ft
4024087,4024087,187366,187366,ft,tf
1047674,1048087,87712,87716,ft,ft
1048087,1047673,87716,87718,tf,ft
1048087,1047674,87716,87712,tf,tf
1047673,1048087,87718,87716,tf,ft
223567,223567,404916,404916,ft,tf
223568,223568,404919,404919,tf,ft
223568,224250,404919,404908,tf,ft
224249,223567,404915,404916,ft,ft
223567,223567,404916,404916,tf,ft
224245,224245,415043,415043,ft,tf
1048077,1048078,87722,87723,tf,ft
1047605,1047606,87296,87301,ft,ft
1047874,1048246,87261,87265,tf,ft
1048246,1047874,87265,87261,tf,ft
1067673,1067671,209389,209388,ft,tf
1072573,1072553,187429,187422,tf,ft
1071953,1071993,169094,169115,tf,ft
1074814,1071993,169101,169115,tf,ft
1072428,1071993,169108,169115,ft,ft
1071993,1072428,169115,169108,tf,tf
1071993,1071953,169115,169094,tf,ft
1071993,1074814,169115,169101,tf,ft
305228,305230,557801,557802,tf,ft
305230,305230,557802,557802,tf,ft
305444,305444,557901,557901,ft,tf
305230,305230,557802,557802,ft,tf
